,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
231,10,0,-1,9872,6,CVE,7.963800000000001,7.3854,0.07598048756247748,0.07598048756247748,0.12401951243752252,0.12401951243752252
232,10,0,-1,9872,6,CCVE,267.59579999999994,139.3374,0.07598048756247747,0.07598048756247747,0.12401951243752254,0.12401951243752254
233,10,0,-1,9872,6,CCALPeps,2002.1804,1997.9284,0.07597770338253637,0.07597770338253651,0.12402229661746349,0.12402229661746363
234,10,0,-1,11106,6,CVE,7.572,6.946600000000001,0.15062578527461856,0.15062578527461856,0.049374214725381435,0.049374214725381435
235,10,0,-1,11106,6,CCVE,269.1202,144.6358,0.12422612486957615,0.1549619075058972,0.04503809249410278,0.07577387513042383
236,10,0,-1,11106,6,CCALPeps,2490.9156,2486.6089999999995,0.1281144120781435,0.1508814312909581,0.04911856870904191,0.07188558792185648
237,10,0,-1,12340,6,CVE,9.670600000000002,8.899000000000001,0.1945051490792874,0.1945051490792874,0.00549485092071259,0.00549485092071259
238,10,0,-1,12340,6,CCVE,,,,,,
239,10,0,-1,12340,6,CCALPeps,2580.3826,2575.9703999999997,0.19388508122366085,0.19572137602820155,0.004278623971798436,0.00611491877633914
240,11,0,-1,1234,6,CVE,18.0612,17.375999999999998,0.02293751668343565,0.02293751668343565,0.17706248331656432,0.17706248331656432
241,11,0,-1,1234,6,CCVE,526.8012,406.826,0.022937516683435664,0.022937516683435664,0.17706248331656432,0.17706248331656432
242,11,0,-1,1234,6,CCALPeps,2543.357,2538.6090000000004,0.022951830578900063,0.022953557007483277,0.17704644299251673,0.17704816942109994
243,11,0,-1,2468,6,CVE,18.2418,17.485799999999998,0.029836664593951134,0.029836664593951134,0.17016333540604883,0.17016333540604883
